ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2021;420077;2021Q2;728537,3504113016;900534,0830081312;170;Autogestão;Médio;Adesao
2021;409243;2021Q1;31339972,372915413;24680104,261462677;19751;Autogestão;Médio;Adesao
2021;346926;2021Q4;4589721,04576868;6207611,211185918;1021;Autogestão;Médio;Adesao
2021;361011;2021Q1;43716145,967663914;28807571,030362315;16206;Autogestão;Médio;Adesao
2021;324493;2021Q1;30065950,291264962;22541611,27733551;17766;Autogestão;Médio;Adesao
2021;361011;2021Q3;49349882,82765384;36621981,81175631;17926;Autogestão;Médio;Adesao
2021;361011;2021Q4;49466199,577018335;36076236,787519045;18939;Autogestão;Médio;Adesao
2021;409243;2021Q2;31268595,382915415;28993264,801462676;19617;Autogestão;Médio;Adesao
2021;331988;2021Q2;91140996,97237748;80299722,92760018;14515;Autogestão;Médio;Adesao
2021;316873;2021Q2;6225543,697659886;3551007,2762060896;3666;Autogestão;Médio;Adesao
2021;331317;2021Q4;69719323,72649679;76216037,32130699;22740;Autogestão;Médio;Adesao
2021;324493;2021Q3;31032694,4144736;28759082,34826187;18036;Autogestão;Médio;Adesao
2021;316873;2021Q1;6204534,11267812;3217183,3362651863;3767;Autogestão;Médio;Adesao
2021;331988;2021Q1;90882741,26673675;73210340,63905719;17004;Autogestão;Médio;Adesao
2021;361011;2021Q2;47370946,02766392;31453155,670362316;16960;Autogestão;Médio;Adesao
2021;331988;2021Q3;91538168,17644364;86580137,76049107;11518;Autogestão;Médio;Adesao
2021;346926;2021Q3;5111157,63576868;6687942,721185918;1114;Autogestão;Médio;Adesao
2021;346926;2021Q2;5197634,30388806;6709859,197342172;1273;Autogestão;Médio;Adesao
2021;346926;2021Q1;5180550,30457458;6131879,900285991;1374;Autogestão;Médio;Adesao
2021;342611;2021Q4;41134600,62775375;35978642,953853205;9912;Autogestão;Médio;Adesao
2021;342611;2021Q3;39561353,27074875;37315874,56204893;11484;Autogestão;Médio;Adesao
2021;342611;2021Q2;36717734,78074874;33833368,11204894;12206;Autogestão;Médio;Adesao
2021;342611;2021Q1;39311397,60074875;30760652,18204893;12060;Autogestão;Médio;Adesao
2021;331988;2021Q4;29969635,784442123;75598457,92285153;11259;Autogestão;Médio;Adesao
2021;316873;2021Q3;6173828,049830996;4180624,0687643616;3592;Autogestão;Médio;Adesao
2021;316873;2021Q4;6088953,159830997;3916293,1287643616;3509;Autogestão;Médio;Adesao
2021;420077;2021Q4;734148,797122194;932078,0788243328;145;Autogestão;Médio;Adesao
