ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2020;417297;2020Q3;23462078,119999997;20522532,77;14924,0;Autogestão;Pequeno;Empresarial
2020;417297;2020Q1;20344024,78;19028688,94;14653,0;Autogestão;Pequeno;Empresarial
2020;327557;2020Q3;15526490,3;12355267,0;12866,0;Autogestão;Pequeno;Empresarial
2020;327557;2020Q1;15377687,49;11763664,53;12690,0;Autogestão;Pequeno;Empresarial
2020;404241;2020Q2;1062125,0703530265;471878,3641244324;3713,0;Autogestão;Pequeno;Empresarial
2020;384704;2020Q3;6698477,1456994265;3327928,960399464;3485,0;Autogestão;Pequeno;Empresarial
2020;384704;2020Q2;6619281,7801259095;3022844,2190685957;3495,0;Autogestão;Pequeno;Empresarial
2020;384704;2020Q1;6655198,3203320205;3289965,254630586;3531,0;Autogestão;Pequeno;Empresarial
2020;421341;2020Q3;16043187,884067047;9952313,489239339;7757,0;Autogestão;Pequeno;Empresarial
2020;421341;2020Q4;16721003,25240031;11784066,484040234;7787,0;Autogestão;Pequeno;Empresarial
2020;404241;2020Q1;1067888,2118932144;513577,0518997008;3648,0;Autogestão;Pequeno;Empresarial
2020;384704;2020Q4;6981483,913842642;3940444,215901355;3481,0;Autogestão;Pequeno;Empresarial
2020;343129;2020Q2;87955,74;140194,21;75,0;Autogestão;Pequeno;Empresarial
2020;357669;2020Q4;4578645,3;3105615,95;1867,0;Autogestão;Pequeno;Empresarial
2020;414310;2020Q3;16415045,74;14416318,88;10136,0;Autogestão;Pequeno;Empresarial
2020;343129;2020Q1;115632,37;228214,6;75,0;Autogestão;Pequeno;Empresarial
2020;329665;2020Q4;5688399,61;4021638,4;2947,0;Autogestão;Pequeno;Empresarial
2020;329665;2020Q3;5578750,59;3912862,75;2940,0;Autogestão;Pequeno;Empresarial
2020;329665;2020Q2;5275199,64;3140769,5;2924,0;Autogestão;Pequeno;Empresarial
2020;329665;2020Q1;5257405,72;3193369,07;2911,0;Autogestão;Pequeno;Empresarial
2020;327557;2020Q4;18825734,69;14586455,72;12406,0;Autogestão;Pequeno;Empresarial
2020;404241;2020Q3;1074832,7002780673;519503,3418690327;3746,0;Autogestão;Pequeno;Empresarial
2020;421341;2020Q2;15853511,021429839;9039944,558700679;7727,0;Autogestão;Pequeno;Empresarial
2020;417548;2020Q3;41598687,65;25495718,47;14029,0;Autogestão;Pequeno;Empresarial
2020;357669;2020Q3;4045231,58;3210256,04;1872,0;Autogestão;Pequeno;Empresarial
2020;309362;2020Q2;8797862,33;6273861,029999999;4006,0;Autogestão;Pequeno;Empresarial
2020;314251;2020Q1;15287870,41;10877634,93;9361,0;Autogestão;Pequeno;Empresarial
2020;343331;2020Q3;16383835,37;12928394,91;7275,0;Autogestão;Pequeno;Empresarial
2020;327557;2020Q2;15342943,07;11485663,47;12877,0;Autogestão;Pequeno;Empresarial
2020;343129;2020Q3;107325,62;96292,38;71,0;Autogestão;Pequeno;Empresarial
2020;343129;2020Q4;117349,01;632663,08;71,0;Autogestão;Pequeno;Empresarial
2020;343331;2020Q1;15728616,68;14754809,0;7355,0;Autogestão;Pequeno;Empresarial
2020;414310;2020Q4;21232560,94;17418470,75;10239,0;Autogestão;Pequeno;Empresarial
2020;363855;2020Q3;15555343,3;10140188,86;16980,0;Autogestão;Pequeno;Empresarial
2020;363855;2020Q2;15857414,88;10796282,9;16951,0;Autogestão;Pequeno;Empresarial
2020;309362;2020Q4;10411569,29;8974989,68;3926,0;Autogestão;Pequeno;Empresarial
2020;357669;2020Q1;4073681,97;3790046,7;1883,0;Autogestão;Pequeno;Empresarial
2020;361461;2020Q4;14988001,64;12091995,95;11321,0;Autogestão;Pequeno;Empresarial
2020;357669;2020Q2;4050188,02;2688983,07;1874,0;Autogestão;Pequeno;Empresarial
2020;343331;2020Q4;16780061,46;15145948,15;7236,0;Autogestão;Pequeno;Empresarial
2020;361461;2020Q1;14244550,85;12692478,51;11636,0;Autogestão;Pequeno;Empresarial
2020;361461;2020Q2;14043673,72;10485216,28;11517,0;Autogestão;Pequeno;Empresarial
2020;361461;2020Q3;14207534,36;10140049,77;11456,0;Autogestão;Pequeno;Empresarial
2020;314251;2020Q3;15234836,77;10006321,82;9348,0;Autogestão;Pequeno;Empresarial
2020;363855;2020Q1;16372945,51;13082109,89;16934,0;Autogestão;Pequeno;Empresarial
2020;343331;2020Q2;15970587,1;10706562,54;7318,0;Autogestão;Pequeno;Empresarial
2020;363855;2020Q4;16858532,51;12019032,95;16977,0;Autogestão;Pequeno;Empresarial
2020;309362;2020Q1;8319497,779999999;6500246,07;4047,0;Autogestão;Pequeno;Empresarial
2020;309362;2020Q3;9267919,46;7720395,38;3983,0;Autogestão;Pequeno;Empresarial
2020;414026;2020Q3;1480429,07;879367,37;2020,0;Autogestão;Pequeno;Empresarial
2020;368920;2020Q2;16984510,57;8146098,34;15591,0;Autogestão;Pequeno;Empresarial
2020;368920;2020Q3;17142607,02;10409085,21;15491,0;Autogestão;Pequeno;Empresarial
